2ndFlrSF,MasVnrArea,GarageYrBlt,BedroomAbvGr,BsmtExposure,BsmtFinType1,GarageFinish,1stFlrSF,BsmtFinSF1,BsmtUnfSF,GarageArea,GrLivArea,KitchenQual,LotArea,LotFrontage,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice,GarageYrBlt_missing,LotFrontage_missing
678,320,1949,3,Mn,Rec,Unf,1168,196,844,315,1846,TA,10496,78.0,0,6,6,1040,1949,1950,143000,0,0
0,0,1975,3,No,ALQ,RFn,1074,788,268,495,1074,TA,10140,78.0,88,6,5,1056,1975,1975,153500,0,0
1067,921,1996,3,No,Unf,RFn,1277,0,1264,889,2344,Gd,10208,79.0,0,5,7,1264,1996,1997,265000,0,0
0,0,1985,2,No,ALQ,Unf,893,220,625,576,893,Gd,9600,60.0,0,7,5,845,1949,2003,135000,0,0
0,215,1997,3,Gd,GLQ,Fin,1493,994,484,508,1493,Gd,13125,75.0,39,5,6,1478,1997,1998,208900,0,0
1194,84,2009,4,No,None,Fin,774,0,774,680,1968,Ex,12003,92.0,75,5,8,774,2009,2010,269500,0,0
0,180,1970,2,No,ALQ,Fin,1004,578,426,480,1004,TA,11241,70.0,0,7,6,1004,1970,1970,149000,0,1
454,0,1954,4,Mn,Unf,Unf,1002,0,810,280,1456,TA,7585,50.0,0,3,5,810,1948,1950,91500,0,0
720,0,1950,3,No,Rec,Unf,915,300,765,440,1635,TA,8737,70.0,38,7,6,1065,1923,1950,210000,0,0
546,0,1948,3,No,Unf,Unf,912,0,912,330,1458,TA,17503,78.0,0,5,6,912,1948,1950,97500,0,0
0,425,1999,2,No,GLQ,Fin,1224,883,341,402,1224,TA,4500,70.0,304,5,6,1224,1999,1999,165000,0,1
0,145,2005,2,Gd,GLQ,None,1506,16,1346,440,1506,Gd,3013,43.0,20,5,7,1362,2005,2005,213490,0,0
0,44,1951,4,No,LwQ,Unf,2136,756,1380,528,2136,TA,10680,89.0,30,3,5,2136,1951,1951,137900,0,0
720,0,1999,3,No,ALQ,Unf,696,604,92,484,1416,Gd,2572,24.0,44,5,7,696,1999,1999,155000,0,0
0,705,2001,2,Gd,GLQ,RFn,2633,1282,1351,804,2633,Ex,11400,70.0,140,5,10,2633,2001,2002,466500,0,1
0,72,2008,3,No,Unf,Fin,1468,0,1468,898,1468,Gd,9612,74.0,150,5,8,1468,2008,2009,244600,0,0
0,0,1953,2,No,None,Unf,773,570,203,240,773,TA,7677,57.0,0,5,5,773,1953,1953,110000,0,0
672,142,1991,3,No,Unf,Unf,630,0,630,280,1302,TA,1680,21.0,0,5,5,630,1971,1971,112000,0,0
0,0,2005,3,Mn,None,Unf,900,234,180,576,900,Gd,7200,60.0,32,7,5,900,1951,2000,134800,0,0
0,0,1926,2,No,Unf,Unf,904,0,884,180,904,TA,6000,50.0,0,7,6,884,1926,2004,119000,0,0
0,312,1969,3,Av,Rec,RFn,1844,1110,734,540,1844,Gd,16381,70.0,73,5,6,1844,1969,1969,223000,0,1
0,16,2005,2,Av,GLQ,Fin,1555,16,1357,430,1555,Gd,3182,43.0,20,5,7,1373,2005,2006,192500,0,0
0,650,1954,3,No,Rec,Fin,1297,1213,84,498,1297,TA,8532,74.0,0,6,5,1297,1954,1990,153000,0,0
441,0,1945,4,None,None,Unf,1088,0,0,240,1529,TA,8405,50.0,0,3,4,0,1945,1950,98000,0,0
0,0,1955,4,None,None,Unf,1733,0,0,452,1733,TA,13680,70.0,0,5,3,0,1955,1955,139600,0,1
878,120,1993,3,No,GLQ,RFn,832,426,406,506,1710,Gd,9291,76.0,70,5,6,832,1993,1993,187000,0,0
728,74,1984,3,No,Unf,Fin,1140,0,585,477,1868,TA,12090,78.0,112,7,6,585,1984,2003,178000,0,0
0,0,1977,3,No,ALQ,RFn,1126,936,190,484,1126,TA,17400,80.0,41,5,5,1126,1977,1977,160000,0,0
551,0,2004,2,No,GLQ,Unf,551,239,312,480,1102,Gd,5105,70.0,60,5,7,551,2004,2004,148800,0,1
741,0,1929,3,No,Unf,None,1172,0,896,342,1913,TA,7558,57.0,0,6,6,896,1928,1950,177000,0,0
0,0,2006,1,Av,GLQ,Fin,1567,1154,366,648,1567,Ex,3982,53.0,0,5,8,1520,2006,2006,264561,0,0
0,0,1956,2,No,Rec,Unf,1050,504,546,338,1050,TA,9600,80.0,0,6,5,1050,1956,1956,128900,0,0
0,186,2008,3,No,Unf,RFn,1580,0,1580,830,1580,Gd,11932,92.0,24,5,8,1580,2007,2008,235128,0,0
0,72,2009,3,Mn,GLQ,RFn,1314,936,364,552,1314,Gd,8640,72.0,112,5,8,1300,2009,2009,229456,0,0
1208,0,1920,3,No,LwQ,Unf,1584,493,1017,520,2792,TA,10440,60.0,547,7,6,1510,1920,1950,256000,0,0
1072,0,1997,4,Gd,GLQ,RFn,616,462,154,603,1688,Gd,12798,79.0,114,5,6,616,1997,1997,200000,0,0
0,0,1984,3,No,BLQ,Unf,1232,660,572,516,1232,TA,11120,70.0,0,6,6,1232,1984,1984,162500,0,1
668,0,1980,2,No,ALQ,Fin,561,285,276,462,1229,TA,1300,24.0,0,6,6,561,1980,1980,124000,0,0
685,0,1920,3,Mn,BLQ,Unf,1014,440,538,420,1699,TA,10615,107.0,74,5,3,978,1900,1970,95000,0,0
0,0,1974,2,No,Unf,Unf,936,0,936,576,936,TA,6000,60.0,32,4,4,936,1953,1953,93000,0,0
1101,0,2004,3,No,Unf,None,847,0,847,434,1948,Gd,12393,41.0,48,5,7,847,2004,2005,195000,0,0
0,216,2004,4,No,GLQ,Fin,1462,1170,292,738,2224,Ex,8834,74.0,0,5,9,1462,2004,2005,350000,0,0
1001,0,1949,3,No,BLQ,Unf,1001,284,717,871,2002,TA,6270,82.0,0,6,5,1001,1949,1950,145000,0,0
896,252,1971,4,No,Rec,RFn,1097,416,409,495,1993,TA,14803,70.0,66,5,6,825,1971,1971,190000,0,1
941,0,2002,3,No,GLQ,RFn,920,700,216,492,1861,Gd,13450,95.0,91,5,7,916,2002,2002,200000,0,0
0,132,1959,3,No,ALQ,RFn,1041,991,50,270,1041,TA,9600,80.0,88,6,5,1041,1959,1959,124500,0,0
0,0,1926,2,No,Unf,Unf,986,0,960,180,986,TA,6180,60.0,128,5,6,960,1926,1950,102000,0,0
0,163,2003,2,No,Unf,RFn,1405,0,1405,478,1405,Gd,3136,70.0,36,5,7,1405,2003,2003,171750,0,1
0,0,2009,3,No,Unf,RFn,1226,0,1226,740,1226,Gd,10402,94.0,36,5,7,1226,2009,2009,198900,0,0
0,0,1961,2,Mn,Rec,Fin,838,210,0,275,838,Fa,10267,55.0,0,7,6,816,1918,2000,130000,0,0
0,0,1938,2,No,Rec,Unf,864,203,661,200,864,TA,8212,45.0,0,3,3,864,1914,1950,58500,0,0
0,0,0,3,No,GLQ,None,1006,288,718,0,1006,TA,9000,70.0,24,3,5,1006,1959,1959,80000,1,1
0,0,1981,0,Gd,GLQ,Fin,1842,1810,32,894,1842,Gd,50271,68.0,72,5,9,1842,1981,1987,385000,0,0
0,436,2007,2,Gd,None,RFn,1710,1400,310,866,1710,Gd,13891,107.0,102,5,8,1710,2007,2008,372402,0,0
0,650,1998,4,No,Unf,Fin,1165,0,1141,420,2263,Gd,12090,93.0,123,5,8,1141,1998,1998,258000,0,0
1044,0,1971,4,No,Unf,Unf,1246,0,777,560,2290,TA,11340,60.0,0,6,4,777,1885,1950,122500,0,0
0,0,1960,3,No,ALQ,RFn,1100,419,375,312,1100,TA,12493,70.0,0,5,4,1100,1960,1960,141000,0,1
0,0,1970,4,Mn,BLQ,Fin,2117,865,340,550,2117,TA,12925,70.0,42,7,6,1205,1970,1970,237500,0,1
0,0,1956,3,No,Unf,Unf,960,0,672,288,960,TA,8926,70.0,0,3,4,672,1956,1956,112000,0,1
752,0,1931,2,No,Unf,Unf,1022,0,952,468,1774,TA,6120,51.0,0,5,7,952,1931,1950,129900,0,0
0,206,1948,2,No,BLQ,Unf,1082,336,746,240,1082,TA,11664,60.0,130,5,6,1082,1948,1950,119200,0,0
0,0,1948,2,No,GLQ,Unf,1122,144,172,528,1122,Gd,12000,100.0,36,7,5,924,1948,2005,147000,0,0
0,0,2001,2,Mn,GLQ,Fin,1338,616,722,582,1338,Gd,4920,41.0,0,5,8,1338,2001,2001,213500,0,0
868,42,1996,3,No,ALQ,Fin,888,742,130,422,1756,TA,9303,70.0,122,5,6,872,1996,1997,204000,0,1
0,108,1964,3,Gd,LwQ,RFn,1302,270,452,309,1302,Gd,9350,85.0,0,7,6,1302,1964,1991,158000,0,0
0,0,1936,2,No,ALQ,Unf,951,285,666,327,951,TA,8765,50.0,28,6,4,951,1936,1950,106500,0,0
504,408,1973,2,No,BLQ,Unf,483,309,174,264,987,TA,1953,21.0,0,5,6,483,1973,1973,83000,0,0
0,0,2005,2,No,ALQ,Fin,1090,980,110,450,1090,TA,7024,60.0,49,5,5,1090,2005,2006,157000,0,0
620,0,1977,3,No,None,Unf,984,408,156,660,1604,TA,10998,60.0,68,5,5,984,1941,1960,117000,0,0
756,513,2000,2,No,GLQ,Unf,756,420,336,440,1512,Gd,2117,70.0,32,5,6,756,2000,2000,168500,0,1
605,0,1939,3,No,Unf,Unf,972,0,972,312,1577,Fa,6435,65.0,0,5,6,972,1939,1950,140200,0,0
651,0,1974,3,Gd,LwQ,RFn,1516,125,36,518,2167,Gd,17542,70.0,47,7,7,1192,1974,2003,294000,0,1
0,46,1978,3,Av,ALQ,Unf,1212,506,0,492,1212,TA,8471,88.0,12,7,6,506,1977,1995,151000,0,0
0,0,1975,3,Av,BLQ,Unf,969,716,253,440,969,TA,10356,120.0,0,6,5,969,1975,1975,122000,0,0
0,80,2005,2,Gd,None,None,1072,459,88,525,1072,TA,3675,35.0,28,5,6,547,2005,2005,148000,0,0
0,472,2003,1,Gd,GLQ,RFn,1518,1218,300,588,1518,Ex,12677,62.0,140,5,8,1518,2003,2004,274000,0,0
0,189,1962,3,No,None,Unf,1188,593,595,312,1188,TA,26142,70.0,39,7,5,1188,1962,1962,157900,0,1
932,0,2005,3,No,Unf,Fin,1026,0,1026,936,1958,Gd,10625,85.0,210,5,7,1026,2005,2005,250000,0,0
0,0,1977,2,No,ALQ,RFn,1069,559,510,440,1069,TA,4043,53.0,55,6,6,1069,1977,1977,140000,0,0
0,0,2001,3,Av,Unf,RFn,1788,0,1753,522,1788,Ex,11838,70.0,151,5,8,1753,2001,2001,236500,0,1
648,0,1970,3,No,BLQ,None,1766,664,290,520,2414,TA,10800,60.0,0,4,5,954,1900,1970,160000,0,0
0,0,1955,2,None,None,Unf,720,0,0,287,720,TA,6627,70.0,0,6,3,0,1949,1950,72500,0,1
0,0,1958,3,No,ALQ,RFn,1261,662,599,433,1261,TA,9120,76.0,0,6,6,1261,1958,1958,163000,0,0
0,0,1931,2,No,BLQ,Unf,875,209,506,180,875,TA,6120,51.0,0,7,5,715,1931,1993,105000,0,0
0,0,1940,2,No,Unf,Unf,672,0,672,240,672,TA,10200,60.0,0,8,5,672,1940,1997,108000,0,0
0,250,0,4,Gd,None,None,980,945,0,0,980,TA,9400,35.0,0,5,6,945,1975,1975,127500,1,0
0,0,1998,3,No,Unf,Unf,694,0,672,936,1214,TA,10410,60.0,0,4,3,672,1915,1950,105000,0,0
0,0,1968,3,No,BLQ,Fin,1486,637,849,480,1486,TA,9937,75.0,0,7,5,1486,1964,1999,167000,0,0
811,0,1939,3,No,LwQ,Unf,849,326,389,240,1660,TA,11988,74.0,0,7,6,715,1934,1995,188700,0,0
0,0,1990,3,Av,GLQ,Unf,1217,611,577,497,1217,Gd,9947,70.0,27,5,7,1188,1990,1991,173000,0,1
704,0,1941,3,No,Rec,Unf,860,275,429,234,1564,Fa,12000,75.0,0,7,7,704,1941,1950,174500,0,0
702,0,2004,3,Av,GLQ,Fin,788,724,64,388,1490,Gd,15384,60.0,75,5,7,788,2004,2005,184000,0,0
1254,0,1934,4,Mn,BLQ,Unf,1940,428,537,380,3194,TA,12168,78.0,0,6,8,965,1934,1998,359100,0,0
0,183,1999,3,Gd,GLQ,RFn,1501,679,811,577,1501,Gd,10335,78.0,29,5,7,1490,1999,1999,204000,0,0
660,0,2003,3,No,Unf,Fin,660,0,660,400,1320,Gd,7750,70.0,48,5,7,660,2003,2003,162000,0,1
1336,975,1998,4,No,GLQ,Fin,1276,854,371,676,2612,Gd,12203,98.0,0,5,8,1225,1998,1999,336000,0,0
1360,0,1918,3,No,None,Unf,1360,1036,140,795,3112,Gd,25419,174.0,16,4,8,1360,1918,1990,235000,0,0
795,0,1997,5,No,Unf,Unf,954,0,795,440,2230,TA,6204,60.0,188,5,4,795,1912,1950,118500,0,0
866,299,1977,4,No,BLQ,Fin,1156,392,768,505,2022,TA,10005,83.0,117,5,7,1160,1977,1977,192000,0,0
795,34,1977,3,No,ALQ,Fin,1468,795,0,539,2263,Gd,16659,70.0,250,7,7,795,1977,1994,235000,0,1
0,0,1998,3,No,Unf,Fin,955,0,935,462,1632,TA,9084,63.0,28,5,7,935,1998,1998,176500,0,0
0,0,1996,1,No,GLQ,Fin,1288,786,474,500,1288,Ex,14963,38.0,30,5,8,1260,1996,1996,245500,0,0
0,135,1958,3,No,BLQ,Unf,1080,570,510,288,1080,TA,9464,75.0,0,7,6,1080,1958,1958,136000,0,0
0,120,2003,3,Av,GLQ,RFn,1700,340,1342,544,1700,Gd,9135,70.0,23,5,6,1682,2003,2003,200000,0,0
445,0,1924,2,No,LwQ,Unf,865,617,0,398,1310,TA,7000,50.0,0,6,6,617,1924,1950,112000,0,0
0,0,1996,2,No,BLQ,Unf,1067,442,625,436,1067,Gd,9600,60.0,0,7,4,1067,1950,1995,128000,0,0
1020,0,1910,4,No,Unf,Unf,908,0,1020,440,1928,Fa,9142,69.0,60,8,6,1020,1910,1950,137000,0,0
1392,184,1978,5,No,None,RFn,1392,790,133,564,2784,Gd,16692,80.0,112,5,7,1392,1978,1978,250000,0,0
989,0,1998,3,Av,GLQ,RFn,1108,975,133,583,2097,Gd,9750,75.0,170,6,7,1108,1998,1998,274300,0,0
0,0,2002,2,Av,None,Unf,816,538,278,432,816,TA,5890,70.0,0,8,6,816,1930,2007,120500,0,1
874,0,1992,3,Av,GLQ,Fin,1079,985,595,501,1953,Gd,53107,70.0,231,5,6,1580,1992,1992,240000,0,1
0,0,2000,2,No,GLQ,Fin,1659,1158,343,499,1659,Ex,5664,40.0,59,5,8,1501,2000,2000,278000,0,0
0,0,1955,3,Mn,ALQ,Unf,1779,306,372,454,1779,TA,17920,102.0,418,4,5,1763,1955,1974,170000,0,0
0,16,2005,2,Av,GLQ,Fin,1248,16,1232,438,1248,Gd,3010,43.0,0,5,7,1248,2005,2006,167240,0,0
872,0,2001,3,No,None,Fin,1057,738,319,650,1929,Gd,7050,70.0,235,5,7,1057,2001,2001,226000,0,1
0,0,1976,3,Gd,ALQ,RFn,1262,978,284,460,1262,TA,9600,80.0,0,8,6,1262,1976,1976,181500,0,0
1414,220,2007,4,Av,GLQ,None,1282,984,280,792,2696,Ex,9965,77.0,184,5,7,1264,2007,2007,383970,0,0
0,0,1973,3,No,GLQ,Unf,894,553,224,336,894,TA,8450,65.0,144,8,5,894,1965,2009,138500,0,0
691,0,2003,3,No,Unf,Unf,1221,0,482,672,1912,TA,10800,60.0,25,7,6,482,1905,2000,163000,0,0
0,0,1979,3,No,BLQ,Unf,965,641,187,300,965,TA,7800,60.0,0,5,5,828,1965,1965,119900,0,0
912,0,0,4,Av,Unf,None,912,0,912,0,1824,TA,9400,94.0,0,5,6,912,1971,1971,139000,1,0
0,178,2001,3,Gd,None,RFn,1787,0,1753,748,1787,Gd,14781,70.0,150,5,8,1753,2001,2002,275000,0,1
0,270,0,4,No,ALQ,None,1440,133,1307,0,1440,Fa,12108,92.0,0,4,4,1440,1955,1955,118000,1,0
220,0,1950,3,No,BLQ,Unf,1032,280,752,288,1252,TA,9600,80.0,0,5,6,1032,1950,1950,119000,0,0
0,554,1994,2,Gd,GLQ,Fin,1987,1314,672,691,1987,Gd,14303,91.0,36,5,8,1986,1994,1994,301500,0,0
0,0,1974,3,Av,BLQ,RFn,1181,920,38,588,1181,TA,10012,90.0,0,5,4,1138,1972,1972,137500,0,0
830,318,2000,3,No,Unf,Fin,962,0,936,451,1792,TA,10261,93.0,0,5,6,936,2000,2000,186500,0,0
0,0,0,2,No,Unf,None,864,0,864,0,864,TA,4060,56.0,96,8,5,864,1922,1950,99900,1,0
0,148,1963,3,Mn,ALQ,RFn,1128,776,344,525,1128,TA,8700,80.0,20,6,5,1120,1963,1963,155000,0,0
871,0,2006,3,Av,Unf,RFn,1088,0,1088,1025,1959,Gd,9000,75.0,46,5,8,1088,2006,2006,270000,0,0
788,351,1966,4,No,Unf,Unf,1051,0,756,442,1839,TA,7700,70.0,124,5,6,756,1966,1966,155000,0,0
0,41,1966,3,No,Unf,Unf,904,0,876,408,904,TA,7162,70.0,0,7,5,876,1966,1966,109900,0,1
0,0,1977,3,Mn,LwQ,Unf,1040,532,364,484,1040,Gd,8800,61.0,0,7,5,1040,1977,2008,150500,0,0
0,0,1979,2,No,Unf,Unf,918,0,918,264,918,TA,7892,55.0,0,5,6,918,1979,1979,99500,0,0
0,164,1955,3,Av,BLQ,RFn,1520,674,350,364,1520,TA,9600,80.0,0,6,6,1156,1955,1972,153000,0,0
0,209,1977,3,No,ALQ,Fin,1411,822,564,544,1411,TA,11900,85.0,0,5,7,1386,1977,1977,82500,0,0
924,0,1950,3,No,Rec,Unf,1134,319,416,396,2058,TA,9600,60.0,0,5,6,735,1917,1950,129500,0,0
626,0,1966,4,Av,None,Unf,1575,0,697,432,2201,Gd,19690,70.0,236,7,6,697,1966,1966,274970,0,1
896,92,2003,3,No,Unf,Fin,760,0,746,397,1656,Gd,6931,60.0,128,5,7,746,2003,2004,165400,0,0
0,0,1998,3,Gd,GLQ,RFn,1494,1443,39,514,1494,Gd,16196,70.0,25,5,7,1482,1998,1998,215000,0,1
676,130,1980,3,No,Unf,Unf,888,0,650,476,1564,TA,8400,70.0,50,6,6,650,1980,1981,171000,0,0
0,0,1979,3,No,ALQ,Unf,981,282,664,576,981,TA,10530,70.0,312,5,6,981,1971,1971,143250,0,1
602,0,1923,3,No,Unf,Unf,900,0,602,180,1502,Gd,10592,55.0,0,7,6,602,1923,1996,165000,0,0
0,0,1957,2,No,Rec,Fin,1092,895,197,299,1092,TA,14850,69.0,0,5,5,1092,1957,1957,141000,0,0
672,0,1968,3,No,Rec,Unf,848,182,611,281,1520,TA,4500,55.0,0,5,5,793,1932,2000,159434,0,0
0,97,1966,3,Av,LwQ,None,1320,328,285,564,1320,TA,11777,96.0,68,6,5,1164,1966,1966,164500,0,0
0,42,2004,3,Mn,GLQ,Fin,1836,1039,797,862,1836,Gd,11362,107.0,185,5,8,1836,2004,2005,280000,0,0
925,0,1960,4,No,Unf,Unf,964,0,925,308,1889,TA,10120,60.0,0,4,7,925,1910,1950,122000,0,0
0,0,1970,2,No,None,Unf,1130,821,299,720,1130,TA,10800,60.0,0,6,5,1120,1920,1950,120000,0,0
1015,594,1996,3,No,None,Fin,1383,719,660,834,2398,Gd,11787,95.0,60,5,7,1379,1996,1997,315750,0,0
895,480,1977,3,Mn,Rec,Unf,1096,297,0,432,1991,TA,11275,70.0,0,7,6,854,1932,1950,220000,0,1
0,584,2006,2,Av,GLQ,None,1838,1260,578,765,1838,Ex,14601,85.0,68,5,9,1838,2006,2006,315000,0,0
689,143,1969,4,No,ALQ,Fin,663,371,292,299,1352,TA,9364,80.0,36,7,6,663,1969,1969,158000,0,0
0,338,1996,3,No,GLQ,Fin,1720,919,801,527,1720,Gd,10593,59.0,56,5,7,1720,1996,1996,260400,0,0
858,318,1962,4,No,Rec,Fin,858,319,539,490,1716,TA,9247,70.0,84,6,6,858,1962,1962,171000,0,0
0,0,1963,3,No,ALQ,Unf,999,588,411,264,999,Gd,7758,70.0,132,7,5,999,1962,2001,132500,0,1
790,68,1993,3,No,None,Fin,680,310,370,420,1470,TA,9765,70.0,63,8,6,680,1993,1993,185000,0,1
0,0,2005,2,No,GLQ,Fin,1132,1024,108,451,1132,Gd,7024,60.0,64,5,4,1132,2005,2005,176000,0,0
511,0,1955,4,Mn,Unf,Fin,1163,0,1163,396,1674,TA,21780,66.0,36,7,6,1163,1918,1950,185000,0,0
0,0,1998,2,No,GLQ,Fin,1337,266,1139,511,1337,Gd,4060,34.0,68,5,6,1405,1998,1999,181000,0,0
0,108,2000,3,No,None,Unf,1349,0,1349,539,1349,TA,8450,65.0,55,5,7,1349,2000,2001,179000,0,0
0,0,1959,3,No,BLQ,Unf,1148,1148,0,672,1148,TA,7931,70.0,0,5,5,1148,1959,1959,132500,0,0
765,92,1978,3,No,LwQ,RFn,918,226,192,440,1683,TA,11184,70.0,0,5,6,918,1978,1978,172500,0,0
546,0,0,3,No,Unf,None,798,0,546,0,1344,TA,1533,21.0,0,6,4,546,1970,2008,97000,1,0
0,0,1962,3,No,Unf,None,1696,0,1140,349,1696,TA,13673,40.0,30,5,5,1140,1962,1962,143900,0,0
0,0,1959,3,None,None,RFn,882,0,0,294,882,TA,8339,70.0,0,7,5,0,1959,1959,106500,0,1
809,0,1994,3,No,Unf,Fin,1086,0,712,409,1895,Gd,10832,70.0,46,5,7,712,1994,1996,194500,0,1
0,0,1962,2,No,Unf,None,894,0,894,308,894,TA,6600,60.0,0,5,5,894,1962,1962,109500,0,0
936,288,1962,4,No,ALQ,RFn,876,540,324,264,1812,TA,7590,69.0,168,5,5,864,1962,1962,169500,0,0
734,42,1988,3,No,None,Unf,980,394,586,496,1714,TA,10421,80.0,66,5,7,980,1988,1988,196500,0,0
0,0,2004,3,No,GLQ,Unf,1114,814,300,576,1114,Gd,13695,66.0,78,5,6,1114,2003,2004,155000,0,0
0,0,2007,3,Av,Unf,RFn,1689,0,1689,954,1689,Gd,9849,83.0,56,6,7,1689,2007,2007,248328,0,0
408,0,1941,3,No,Rec,Unf,968,368,359,240,1376,TA,9492,79.0,0,5,5,768,1941,1950,105000,0,0
704,0,1972,4,Gd,None,Fin,2000,1410,542,538,2704,Ex,13860,75.0,111,7,8,1952,1972,1995,345000,0,0
573,108,2001,3,Av,GLQ,RFn,1299,990,309,531,1872,Ex,11885,70.0,122,5,8,1299,2001,2001,261500,0,1
0,0,0,2,Gd,BLQ,None,858,696,162,0,858,TA,7207,50.0,0,7,5,858,1958,2008,116500,1,0
0,0,1989,3,No,None,Unf,864,375,250,660,864,Gd,6960,60.0,0,6,4,864,1970,1970,120500,0,0
0,215,2002,3,Av,GLQ,None,1668,1059,567,702,1668,Gd,11248,90.0,45,5,9,1626,2002,2002,285000,0,0
0,0,1920,2,No,ALQ,Unf,835,108,350,366,835,TA,10625,85.0,0,5,5,458,1920,1950,83000,0,0
0,0,1954,2,No,LwQ,Unf,1128,812,124,286,1128,TA,9000,75.0,0,5,5,936,1954,1954,118000,0,0
0,0,1936,3,No,Unf,Unf,1166,0,1064,240,1639,TA,10480,51.0,0,5,6,1064,1936,1950,115000,0,0
0,0,1965,2,No,ALQ,Unf,1214,698,420,461,1214,TA,9170,70.0,0,7,5,1214,1965,1965,140000,0,0
727,0,1968,4,No,Rec,None,829,298,429,441,1556,TA,11700,78.0,0,6,6,727,1968,1968,154000,0,0
0,240,2005,2,Av,GLQ,RFn,1364,659,705,484,1364,Gd,7052,43.0,36,5,7,1364,2005,2005,185850,0,0
1243,285,1997,4,No,Unf,Fin,993,0,964,642,2236,Gd,13006,70.0,0,5,7,964,1997,1997,222000,0,1
0,90,1977,2,Gd,GLQ,Unf,1004,975,0,504,1004,TA,10530,78.0,0,5,6,975,1977,1977,135000,0,0
0,0,2003,2,No,Unf,RFn,1121,0,1121,440,1121,TA,8546,80.0,64,5,4,1121,2003,2004,140000,0,0
0,0,1968,3,No,Rec,RFn,1721,570,891,440,1721,TA,10335,78.0,96,6,5,1461,1968,1993,180000,0,0
0,0,2007,3,Av,None,Fin,1316,0,1316,440,1316,Gd,11175,103.0,20,5,7,1316,2007,2007,200141,0,0
0,101,1965,3,No,Rec,None,1324,643,445,440,1324,TA,8658,84.0,138,5,6,1088,1965,1965,160000,0,0
0,0,1984,1,Av,GLQ,RFn,1360,1036,184,565,1360,Gd,5814,70.0,0,5,8,1220,1984,1984,187500,0,1
0,220,1959,3,No,Unf,RFn,1194,0,1194,312,1194,TA,8760,73.0,0,6,6,1194,1959,1959,148000,0,0
0,350,2010,1,Av,GLQ,Fin,1856,1445,411,834,1856,Ex,11394,88.0,0,2,9,1856,2010,2010,394432,0,0
0,31,1970,3,No,BLQ,Unf,900,450,432,280,900,TA,9819,70.0,0,5,5,882,1967,1967,122000,0,1
378,0,1940,3,No,ALQ,Unf,756,312,444,240,1134,TA,8160,60.0,0,6,5,756,1940,1950,126000,0,0
1157,0,2001,3,No,ALQ,Fin,804,690,114,560,1961,Gd,12209,71.0,192,5,6,804,2001,2002,215000,0,0
0,0,1985,2,No,None,Fin,816,816,0,816,816,TA,6600,60.0,0,8,5,816,1982,2003,138000,0,0
0,0,1968,3,No,BLQ,None,894,492,402,450,894,TA,8724,109.0,0,5,5,894,1968,1968,129000,0,0
546,0,1973,3,No,BLQ,RFn,546,334,212,286,1092,TA,1974,70.0,96,5,4,546,1973,1973,83500,0,1
0,216,1953,3,Mn,Rec,None,1094,500,594,495,1094,TA,10452,85.0,0,5,6,1094,1953,1953,155000,0,0
0,0,1956,2,No,ALQ,Fin,1811,296,230,470,1811,Ex,14115,90.0,0,7,6,1073,1956,2004,230000,0,0
600,0,0,3,None,None,None,694,0,0,0,1294,TA,10800,60.0,114,7,4,0,1900,2000,106250,1,0
977,573,1998,3,No,GLQ,RFn,1057,739,318,645,2034,Gd,9375,70.0,36,5,7,1057,1997,1998,219500,0,1
0,212,1960,3,No,BLQ,RFn,1253,733,520,352,1253,TA,10920,70.0,213,5,6,1253,1960,1960,157000,0,1
1216,0,1990,4,No,LwQ,Fin,1298,1216,0,693,2514,TA,11170,70.0,0,5,7,1216,1990,1991,250000,0,1
0,200,1966,3,Mn,BLQ,RFn,1154,740,184,480,1154,TA,11000,70.0,58,6,5,1154,1966,1966,154000,0,1
728,0,2006,3,No,Unf,RFn,728,0,728,429,1456,TA,15578,105.0,0,5,6,728,2006,2006,172785,0,0
793,16,2000,3,No,Unf,Fin,1007,0,982,463,1800,TA,8123,60.0,63,5,6,982,2000,2000,179000,0,0
704,0,1916,3,No,Unf,Unf,808,0,660,180,1656,TA,10410,60.0,0,7,5,660,1916,1987,135000,0,0
1097,673,1999,3,Mn,GLQ,None,1268,1163,89,856,2365,Gd,9430,82.0,128,5,8,1252,1999,1999,337000,0,0
0,266,2004,3,Mn,GLQ,None,1436,946,490,484,1436,Gd,8450,65.0,98,5,7,1436,2004,2004,210000,0,0
0,0,1976,3,Av,ALQ,RFn,1062,539,490,539,1062,TA,11333,70.0,0,5,6,1029,1976,1976,146800,0,1
370,0,1950,3,No,ALQ,None,1096,626,170,566,1466,Gd,10800,60.0,21,8,5,796,1936,1989,170000,0,0
0,0,1987,3,Av,ALQ,Unf,1155,899,210,576,1155,Gd,11782,88.0,0,7,5,1109,1961,1995,148000,0,0
0,113,2002,3,Av,GLQ,RFn,1536,810,726,532,1536,Gd,9135,70.0,74,5,7,1536,2002,2003,214000,0,0
0,0,1969,3,Gd,None,Unf,971,523,448,300,971,TA,9920,69.0,0,6,5,971,1969,1969,128500,0,0
0,0,1984,3,Av,GLQ,None,1003,819,184,588,1003,TA,7937,37.0,0,6,6,1003,1984,1984,142500,0,0
0,196,1996,3,Gd,GLQ,Fin,1504,690,814,478,1504,Gd,11883,73.0,66,5,7,1504,1996,1996,203000,0,0
